_id,pid,name
ObjectID(53eac61e7556f4e95ba51025),"0","手机数码"
ObjectID(53eac62c7556f4eb5ba51031),"0","电脑办公"
ObjectID(53eac6577556f4f15ba51025),"0","家居、家具、厨具"
ObjectID(53eac66a7556f4ec5ba51026),"0","服饰鞋帽"
ObjectID(53eac6837556f4f05ba51025),"0","箱包钟表"
ObjectID(53eac68e7556f4f35ba51025),"0","家用电器"
ObjectID(53eac6a27556f4ea5ba51025),"0","运动户外"
ObjectID(53eac6b07556f4ee5ba51025),"0","汽车用品"
ObjectID(53eac6c57556f4f25ba51025),"0","食品饮料"
ObjectID(53eac6d27556f4ef5ba51026),"0","营养保健"
ObjectID(53eac6e47556f4e95ba51026),"0","个护化妆"
ObjectID(53eac6f57556f4ed5ba51025),"0","玩具乐器"
ObjectID(53eac7017556f4eb5ba51032),"0","母婴用品"
ObjectID(53eac7737556f4f05ba51026),"53eac61e7556f4e95ba51025","手机通讯"
ObjectID(53eac7827556f4f35ba51026),"53eac61e7556f4e95ba51025","手机配件"
ObjectID(53eac7967556f4f25ba51026),"53eac61e7556f4e95ba51025","摄影摄像"
ObjectID(53eac7a37556f4ef5ba51027),"53eac61e7556f4e95ba51025","数码配件"
ObjectID(53eac7af7556f4e95ba51027),"53eac61e7556f4e95ba51025","时尚影音"
ObjectID(53eac7c87556f4ed5ba51026),"53eac7737556f4f05ba51026","手机"
ObjectID(53eac7c87556f4ed5ba51027),"53eac7737556f4f05ba51026","对讲机"
ObjectID(53eac7e17556f4eb5ba51033),"53eac7827556f4f35ba51026","电池"
ObjectID(53eac7e17556f4eb5ba51034),"53eac7827556f4f35ba51026","蓝牙耳机"
ObjectID(53eac7e17556f4eb5ba51035),"53eac7827556f4f35ba51026","充电器"
ObjectID(53eac7e17556f4eb5ba51036),"53eac7827556f4f35ba51026","数据线"
ObjectID(53eac7e17556f4eb5ba51037),"53eac7827556f4f35ba51026","手机耳机"
ObjectID(53eac7e17556f4eb5ba51038),"53eac7827556f4f35ba51026","贴膜"
ObjectID(53eac7e17556f4eb5ba51039),"53eac7827556f4f35ba51026","存储卡"
ObjectID(53eac7e17556f4eb5ba5103a),"53eac7827556f4f35ba51026","保护套"
ObjectID(53eac7e17556f4eb5ba5103b),"53eac7827556f4f35ba51026","车载iPhone配件"
ObjectID(53eac7e17556f4eb5ba5103c),"53eac7827556f4f35ba51026","创意配件"
ObjectID(53eac7e17556f4eb5ba5103d),"53eac7827556f4f35ba51026","便携/无线音箱"
ObjectID(53eac7e17556f4eb5ba5103e),"53eac7827556f4f35ba51026","手机饰品"
ObjectID(53eac7fb7556f4f15ba51027),"53eac7967556f4f25ba51026","数码相机"
ObjectID(53eac7fb7556f4f15ba51028),"53eac7967556f4f25ba51026","单电/微单相机"
ObjectID(53eac7fb7556f4f15ba51029),"53eac7967556f4f25ba51026","单反相机"
ObjectID(53eac7fb7556f4f15ba5102a),"53eac7967556f4f25ba51026","摄像机"
ObjectID(53eac7fb7556f4f15ba5102b),"53eac7967556f4f25ba51026","拍立得"
ObjectID(53eac7fb7556f4f15ba5102c),"53eac7967556f4f25ba51026","镜头"
ObjectID(53eac80e7556f4ec5ba51027),"53eac7a37556f4ef5ba51027","存储卡"
ObjectID(53eac80e7556f4ec5ba51028),"53eac7a37556f4ef5ba51027","读卡器"
ObjectID(53eac80e7556f4ec5ba51029),"53eac7a37556f4ef5ba51027","滤镜"
ObjectID(53eac80e7556f4ec5ba5102a),"53eac7a37556f4ef5ba51027","闪光灯/手柄"
ObjectID(53eac80e7556f4ec5ba5102b),"53eac7a37556f4ef5ba51027","相机包"
ObjectID(53eac80e7556f4ec5ba5102c),"53eac7a37556f4ef5ba51027","三脚架/云台"
ObjectID(53eac80e7556f4ec5ba5102d),"53eac7a37556f4ef5ba51027","相机"
ObjectID(53eac80e7556f4ec5ba5102e),"53eac7a37556f4ef5ba51027","清洁"
ObjectID(53eac80e7556f4ec5ba5102f),"53eac7a37556f4ef5ba51027","相机贴膜"
ObjectID(53eac80e7556f4ec5ba51030),"53eac7a37556f4ef5ba51027","机身附件"
ObjectID(53eac80e7556f4ec5ba51031),"53eac7a37556f4ef5ba51027","镜头附件"
ObjectID(53eac80e7556f4ec5ba51032),"53eac7a37556f4ef5ba51027","电池/充电器"
ObjectID(53eac80e7556f4ec5ba51033),"53eac7a37556f4ef5ba51027","移动电源"
ObjectID(53eac81f7556f4f05ba51027),"53eac7af7556f4e95ba51027","MP3/MP4"
ObjectID(53eac81f7556f4f05ba51028),"53eac7af7556f4e95ba51027","智能设备"
ObjectID(53eac81f7556f4f05ba51029),"53eac7af7556f4e95ba51027","耳机/耳麦"
ObjectID(53eac81f7556f4f05ba5102a),"53eac7af7556f4e95ba51027","音箱"
ObjectID(53eac81f7556f4f05ba5102b),"53eac7af7556f4e95ba51027","高清播放器"
ObjectID(53eac81f7556f4f05ba5102c),"53eac7af7556f4e95ba51027","电子书"
ObjectID(53eac81f7556f4f05ba5102d),"53eac7af7556f4e95ba51027","电子词典"
ObjectID(53eac81f7556f4f05ba5102e),"53eac7af7556f4e95ba51027","MP3/MP4配件"
ObjectID(53eac81f7556f4f05ba5102f),"53eac7af7556f4e95ba51027","录音笔"
ObjectID(53eac81f7556f4f05ba51030),"53eac7af7556f4e95ba51027","麦克风"
ObjectID(53eac81f7556f4f05ba51031),"53eac7af7556f4e95ba51027","专业音频"
ObjectID(53eac81f7556f4f05ba51032),"53eac7af7556f4e95ba51027","电子教育"
ObjectID(53eac81f7556f4f05ba51033),"53eac7af7556f4e95ba51027","数码相框"
ObjectID(53eac81f7556f4f05ba51034),"53eac7af7556f4e95ba51027","苹果配件"
ObjectID(53eac87c7556f4f35ba51027),"53eac62c7556f4eb5ba51031","电脑整机"
ObjectID(53eac87c7556f4f35ba51028),"53eac62c7556f4eb5ba51031","电脑配件"
ObjectID(53eac87c7556f4f35ba51029),"53eac62c7556f4eb5ba51031","外设产品"
ObjectID(53eac87c7556f4f35ba5102a),"53eac62c7556f4eb5ba51031","网络产品"
ObjectID(53eac87c7556f4f35ba5102b),"53eac62c7556f4eb5ba51031","办公打印"
ObjectID(53eac87c7556f4f35ba5102c),"53eac62c7556f4eb5ba51031","办公文仪"
ObjectID(53eac87c7556f4f35ba5102d),"53eac62c7556f4eb5ba51031","服务产品"
ObjectID(53eac88f7556f4ea5ba51027),"53eac87c7556f4f35ba51027","笔记本"
ObjectID(53eac88f7556f4ea5ba51028),"53eac87c7556f4f35ba51027","超极本"
ObjectID(53eac88f7556f4ea5ba51029),"53eac87c7556f4f35ba51027","游戏本"
ObjectID(53eac88f7556f4ea5ba5102a),"53eac87c7556f4f35ba51027","平板电脑"
ObjectID(53eac88f7556f4ea5ba5102b),"53eac87c7556f4f35ba51027","平板电脑配件"
ObjectID(53eac88f7556f4ea5ba5102c),"53eac87c7556f4f35ba51027","台式机"
ObjectID(53eac88f7556f4ea5ba5102d),"53eac87c7556f4f35ba51027","服务器/工作站"
ObjectID(53eac88f7556f4ea5ba5102e),"53eac87c7556f4f35ba51027","笔记本配件"
ObjectID(53eac8a17556f4ee5ba51026),"53eac87c7556f4f35ba51028","CPU主板"
ObjectID(53eac8a17556f4ee5ba51027),"53eac87c7556f4f35ba51028","显卡"
ObjectID(53eac8a17556f4ee5ba51028),"53eac87c7556f4f35ba51028","硬盘"
ObjectID(53eac8a17556f4ee5ba51029),"53eac87c7556f4f35ba51028","SSD固态硬盘"
ObjectID(53eac8a17556f4ee5ba5102a),"53eac87c7556f4f35ba51028","内存"
ObjectID(53eac8a17556f4ee5ba5102b),"53eac87c7556f4f35ba51028","机箱"
ObjectID(53eac8a17556f4ee5ba5102c),"53eac87c7556f4f35ba51028","电源"
ObjectID(53eac8a17556f4ee5ba5102d),"53eac87c7556f4f35ba51028","显示器"
ObjectID(53eac8a17556f4ee5ba5102e),"53eac87c7556f4f35ba51028","刻录机/光驱"
ObjectID(53eac8a17556f4ee5ba5102f),"53eac87c7556f4f35ba51028","声卡/扩展卡"
ObjectID(53eac8a17556f4ee5ba51030),"53eac87c7556f4f35ba51028","散热器"
ObjectID(53eac8a17556f4ee5ba51031),"53eac87c7556f4f35ba51028","装机配件"
ObjectID(53eac8a17556f4ee5ba51032),"53eac87c7556f4f35ba51028","组装电脑"
ObjectID(53eac8b97556f4f25ba51027),"53eac87c7556f4f35ba51029","鼠标"
ObjectID(53eac8b97556f4f25ba51028),"53eac87c7556f4f35ba51029","键盘"
ObjectID(53eac8b97556f4f25ba51029),"53eac87c7556f4f35ba51029","游戏设备"
ObjectID(53eac8b97556f4f25ba5102a),"53eac87c7556f4f35ba51029","U盘"
ObjectID(53eac8b97556f4f25ba5102b),"53eac87c7556f4f35ba51029","移动硬盘"
ObjectID(53eac8b97556f4f25ba5102c),"53eac87c7556f4f35ba51029","电视盒"
ObjectID(53eac8b97556f4f25ba5102d),"53eac87c7556f4f35ba51029","摄像头"
ObjectID(53eac8b97556f4f25ba5102e),"53eac87c7556f4f35ba51029","线缆"
ObjectID(53eac8b97556f4f25ba5102f),"53eac87c7556f4f35ba51029","鼠标垫"
ObjectID(53eac8b97556f4f25ba51030),"53eac87c7556f4f35ba51029","手写板"
ObjectID(53eac8b97556f4f25ba51031),"53eac87c7556f4f35ba51029","外置盒"
ObjectID(53eac8b97556f4f25ba51032),"53eac87c7556f4f35ba51029","电脑工具"
ObjectID(53eac8b97556f4f25ba51033),"53eac87c7556f4f35ba51029","电脑清洁"
ObjectID(53eac8b97556f4f25ba51034),"53eac87c7556f4f35ba51029","UPS插座"
ObjectID(53eac8ce7556f4ef5ba51028),"53eac87c7556f4f35ba5102a","路由器"
ObjectID(53eac8ce7556f4ef5ba51029),"53eac87c7556f4f35ba5102a","网卡"
ObjectID(53eac8ce7556f4ef5ba5102a),"53eac87c7556f4f35ba5102a","交换机网络"
ObjectID(53eac8ce7556f4ef5ba5102b),"53eac87c7556f4f35ba5102a","存储"
ObjectID(53eac8ce7556f4ef5ba5102c),"53eac87c7556f4f35ba5102a","3G上网"
ObjectID(53eac8ce7556f4ef5ba5102d),"53eac87c7556f4f35ba5102a","网络盒子"
ObjectID(53eac8e37556f4e95ba51028),"53eac87c7556f4f35ba5102b","打印机"
ObjectID(53eac8e37556f4e95ba51029),"53eac87c7556f4f35ba5102b","一体机"
ObjectID(53eac8e37556f4e95ba5102a),"53eac87c7556f4f35ba5102b","投影机"
ObjectID(53eac8e37556f4e95ba5102b),"53eac87c7556f4f35ba5102b","投影配件"
ObjectID(53eac8e37556f4e95ba5102c),"53eac87c7556f4f35ba5102b","传真机"
ObjectID(53eac8e37556f4e95ba5102d),"53eac87c7556f4f35ba5102b","复合机"
ObjectID(53eac8e37556f4e95ba5102e),"53eac87c7556f4f35ba5102b","碎纸机"
ObjectID(53eac8e37556f4e95ba5102f),"53eac87c7556f4f35ba5102b","扫描仪"
ObjectID(53eac8e37556f4e95ba51030),"53eac87c7556f4f35ba5102b","墨盒"
ObjectID(53eac8e37556f4e95ba51031),"53eac87c7556f4f35ba5102b","硒鼓"
ObjectID(53eac8e37556f4e95ba51032),"53eac87c7556f4f35ba5102b","墨粉"
ObjectID(53eac8e37556f4e95ba51033),"53eac87c7556f4f35ba5102b","色带"
ObjectID(53eac8f77556f4ed5ba51028),"53eac87c7556f4f35ba5102c","办公文具"
ObjectID(53eac8f77556f4ed5ba51029),"53eac87c7556f4f35ba5102c","文件管理"
ObjectID(53eac8f77556f4ed5ba5102a),"53eac87c7556f4f35ba5102c","笔类"
ObjectID(53eac8f77556f4ed5ba5102b),"53eac87c7556f4f35ba5102c","纸类"
ObjectID(53eac8f77556f4ed5ba5102c),"53eac87c7556f4f35ba5102c","本册/便签"
ObjectID(53eac8f77556f4ed5ba5102d),"53eac87c7556f4f35ba5102c","学生文具"
ObjectID(53eac8f77556f4ed5ba5102e),"53eac87c7556f4f35ba5102c","财务用品"
ObjectID(53eac8f77556f4ed5ba5102f),"53eac87c7556f4f35ba5102c","计算器"
ObjectID(53eac8f77556f4ed5ba51030),"53eac87c7556f4f35ba5102c","激光笔"
ObjectID(53eac8f77556f4ed5ba51031),"53eac87c7556f4f35ba5102c","白板/封装"
ObjectID(53eac8f77556f4ed5ba51032),"53eac87c7556f4f35ba5102c","考勤机"
ObjectID(53eac8f77556f4ed5ba51033),"53eac87c7556f4f35ba5102c","刻录碟片/附件"
ObjectID(53eac8f77556f4ed5ba51034),"53eac87c7556f4f35ba5102c","点钞机"
ObjectID(53eac8f77556f4ed5ba51035),"53eac87c7556f4f35ba5102c","支付设备/POS机"
ObjectID(53eac8f77556f4ed5ba51036),"53eac87c7556f4f35ba5102c","安防监控"
ObjectID(53eac8f77556f4ed5ba51037),"53eac87c7556f4f35ba5102c","呼叫/会议设备"
ObjectID(53eac8f77556f4ed5ba51038),"53eac87c7556f4f35ba5102c","保险柜"
ObjectID(53eac8f77556f4ed5ba51039),"53eac87c7556f4f35ba5102c","办公家具"
ObjectID(53eac9087556f4eb5ba5103f),"53eac87c7556f4f35ba5102d","上门服务"
ObjectID(53eac9087556f4eb5ba51040),"53eac87c7556f4f35ba5102d","远程服务"
ObjectID(53eac9087556f4eb5ba51041),"53eac87c7556f4f35ba5102d","电脑软件"
ObjectID(53eac9767556f4f15ba5102d),"53eac66a7556f4ec5ba51026","女装"
ObjectID(53eac9767556f4f15ba5102e),"53eac66a7556f4ec5ba51026","男装"
ObjectID(53eac9767556f4f15ba5102f),"53eac66a7556f4ec5ba51026","内衣"
ObjectID(53eac9767556f4f15ba51030),"53eac66a7556f4ec5ba51026","服饰配件"
ObjectID(53eac9767556f4f15ba51031),"53eac66a7556f4ec5ba51026","珠宝首饰"
ObjectID(53eac9ad7556f4ec5ba51034),"53eac6837556f4f05ba51025","女鞋"
ObjectID(53eac9ad7556f4ec5ba51035),"53eac6837556f4f05ba51025","男鞋"
ObjectID(53eac9ad7556f4ec5ba51036),"53eac6837556f4f05ba51025","女包"
ObjectID(53eac9ad7556f4ec5ba51037),"53eac6837556f4f05ba51025","男包"
ObjectID(53eac9ad7556f4ec5ba51038),"53eac6837556f4f05ba51025","功能箱包"
ObjectID(53eac9ad7556f4ec5ba51039),"53eac6837556f4f05ba51025","钟表"
ObjectID(53eac9ad7556f4ec5ba5103a),"53eac6837556f4f05ba51025","礼品"
ObjectID(53eac9e37556f4f05ba51035),"53eac68e7556f4f35ba51025","大家电"
ObjectID(53eac9e37556f4f05ba51036),"53eac68e7556f4f35ba51025","生活电器"
ObjectID(53eac9e37556f4f05ba51037),"53eac68e7556f4f35ba51025","厨房电器"
ObjectID(53eac9e37556f4f05ba51038),"53eac68e7556f4f35ba51025","个护健康"
ObjectID(53eac9e37556f4f05ba51039),"53eac68e7556f4f35ba51025","五金家装"
ObjectID(53eaca447556f4f35ba5102e),"53eac6a27556f4ea5ba51025","运动鞋包"
ObjectID(53eaca447556f4f35ba5102f),"53eac6a27556f4ea5ba51025","运动服饰"
ObjectID(53eaca447556f4f35ba51030),"53eac6a27556f4ea5ba51025","健身训练"
ObjectID(53eaca447556f4f35ba51031),"53eac6a27556f4ea5ba51025","骑行运动"
ObjectID(53eaca447556f4f35ba51032),"53eac6a27556f4ea5ba51025","体育用品"
ObjectID(53eaca447556f4f35ba51033),"53eac6a27556f4ea5ba51025","户外鞋服"
ObjectID(53eaca447556f4f35ba51034),"53eac6a27556f4ea5ba51025","户外装备"
ObjectID(53eaca447556f4f35ba51035),"53eac6a27556f4ea5ba51025","垂钓用品"
ObjectID(53eaca447556f4f35ba51036),"53eac6a27556f4ea5ba51025","游泳用品"
ObjectID(53eaca797556f4ea5ba5102f),"53eac6b07556f4ee5ba51025","维修保养"
ObjectID(53eaca797556f4ea5ba51030),"53eac6b07556f4ee5ba51025","车载电器"
ObjectID(53eaca797556f4ea5ba51031),"53eac6b07556f4ee5ba51025","美容清洗"
ObjectID(53eaca797556f4ea5ba51032),"53eac6b07556f4ee5ba51025","汽车装饰"
ObjectID(53eaca797556f4ea5ba51033),"53eac6b07556f4ee5ba51025","安全自驾"
ObjectID(53eacad37556f4ee5ba51033),"53eac6c57556f4f25ba51025","中外名酒"
ObjectID(53eacad37556f4ee5ba51034),"53eac6c57556f4f25ba51025","进口食品"
ObjectID(53eacad37556f4ee5ba51035),"53eac6c57556f4f25ba51025","休闲食品"
ObjectID(53eacad37556f4ee5ba51036),"53eac6c57556f4f25ba51025","地方特产"
ObjectID(53eacad37556f4ee5ba51037),"53eac6c57556f4f25ba51025","茗茶"
ObjectID(53eacad37556f4ee5ba51038),"53eac6c57556f4f25ba51025","饮料冲调"
ObjectID(53eacad37556f4ee5ba51039),"53eac6c57556f4f25ba51025","粮油调味"
ObjectID(53eacb137556f4f25ba51035),"53eac6d27556f4ef5ba51026","营养健康"
ObjectID(53eacb137556f4f25ba51036),"53eac6d27556f4ef5ba51026","营养成分"
ObjectID(53eacb137556f4f25ba51037),"53eac6d27556f4ef5ba51026","传统滋补"
ObjectID(53eacb137556f4f25ba51038),"53eac6d27556f4ef5ba51026","成人用品"
ObjectID(53eacb137556f4f25ba51039),"53eac6d27556f4ef5ba51026","保健器械"
ObjectID(53eacb137556f4f25ba5103a),"53eac6d27556f4ef5ba51026","急救卫生"
ObjectID(53eacb457556f4ef5ba5102e),"53eac6e47556f4e95ba51026","面部护肤"
ObjectID(53eacb457556f4ef5ba5102f),"53eac6e47556f4e95ba51026","洗发护肤"
ObjectID(53eacb457556f4ef5ba51030),"53eac6e47556f4e95ba51026","身体护肤"
ObjectID(53eacb457556f4ef5ba51031),"53eac6e47556f4e95ba51026","口腔护理"
ObjectID(53eacb457556f4ef5ba51032),"53eac6e47556f4e95ba51026","女性护理"
ObjectID(53eacb457556f4ef5ba51033),"53eac6e47556f4e95ba51026","香水彩妆"
ObjectID(53eacbb57556f4e95ba51034),"53eac6f57556f4ed5ba51025","适用年龄"
ObjectID(53eacbb57556f4e95ba51035),"53eac6f57556f4ed5ba51025","遥控/电动"
ObjectID(53eacbb57556f4e95ba51036),"53eac6f57556f4ed5ba51025","毛绒布艺"
ObjectID(53eacbb57556f4e95ba51037),"53eac6f57556f4ed5ba51025","娃娃玩具"
ObjectID(53eacbb57556f4e95ba51038),"53eac6f57556f4ed5ba51025","模型玩具"
ObjectID(53eacbb57556f4e95ba51039),"53eac6f57556f4ed5ba51025","健身玩具"
ObjectID(53eacbb57556f4e95ba5103a),"53eac6f57556f4ed5ba51025","动漫玩具"
ObjectID(53eacbb57556f4e95ba5103b),"53eac6f57556f4ed5ba51025","益智玩具"
ObjectID(53eacbb57556f4e95ba5103c),"53eac6f57556f4ed5ba51025","积木拼插"
ObjectID(53eacbb57556f4e95ba5103d),"53eac6f57556f4ed5ba51025","DIY玩具"
ObjectID(53eacbb57556f4e95ba5103e),"53eac6f57556f4ed5ba51025","创意减压"
ObjectID(53eacbb57556f4e95ba5103f),"53eac6f57556f4ed5ba51025","乐器相关"
ObjectID(53eacc1e7556f4ed5ba5103a),"53eac7017556f4eb5ba51032","奶粉"
ObjectID(53eacc1e7556f4ed5ba5103b),"53eac7017556f4eb5ba51032","营养辅食"
ObjectID(53eacc1e7556f4ed5ba5103c),"53eac7017556f4eb5ba51032","尿裤湿布"
ObjectID(53eacc1e7556f4ed5ba5103d),"53eac7017556f4eb5ba51032","洗护用品"
ObjectID(53eacc1e7556f4ed5ba5103e),"53eac7017556f4eb5ba51032","童车童床"
ObjectID(53eacc1e7556f4ed5ba5103f),"53eac7017556f4eb5ba51032","喂养用品"
ObjectID(53eacc1e7556f4ed5ba51040),"53eac7017556f4eb5ba51032","寝具服饰"
ObjectID(53eacc1e7556f4ed5ba51041),"53eac7017556f4eb5ba51032","妈妈专区"
ObjectID(53eacc417556f4eb5ba51042),"53eac9767556f4f15ba5102d","外套"
ObjectID(53eacc417556f4eb5ba51043),"53eac9767556f4f15ba5102d","连衣裙"
ObjectID(53eacc417556f4eb5ba51045),"53eac9767556f4f15ba5102d","衬衫"
ObjectID(53eacc417556f4eb5ba51046),"53eac9767556f4f15ba5102d","背心"
ObjectID(53eacc417556f4eb5ba51047),"53eac9767556f4f15ba5102d","大衣"
ObjectID(53eacc417556f4eb5ba51048),"53eac9767556f4f15ba5102d","打底衫"
ObjectID(53eacc417556f4eb5ba51049),"53eac9767556f4f15ba5102d","针织开衫"
ObjectID(53eacc417556f4eb5ba5104a),"53eac9767556f4f15ba5102d","皮衣"
ObjectID(53eacc417556f4eb5ba5104b),"53eac9767556f4f15ba5102d","棉衣"
ObjectID(53eacc417556f4eb5ba5104c),"53eac9767556f4f15ba5102d","羽绒服"
ObjectID(53eacc417556f4eb5ba5104d),"53eac9767556f4f15ba5102d","短裙"
ObjectID(53eacc417556f4eb5ba5104e),"53eac9767556f4f15ba5102d","短裤"
ObjectID(53eacc417556f4eb5ba5104f),"53eac9767556f4f15ba5102d","休闲裤"
ObjectID(53eacc417556f4eb5ba51050),"53eac9767556f4f15ba5102d","连体裤"
ObjectID(53eacc417556f4eb5ba51051),"53eac9767556f4f15ba5102d","铅笔裤"
ObjectID(53eacc417556f4eb5ba51052),"53eac9767556f4f15ba5102d","背带裤"
ObjectID(53eacc417556f4eb5ba51053),"53eac9767556f4f15ba5102d","九分裤"
ObjectID(53eacc417556f4eb5ba51054),"53eac9767556f4f15ba5102d","运动套装"
ObjectID(53eacc417556f4eb5ba51055),"53eac9767556f4f15ba5102d","POLO衫"
ObjectID(53eacc417556f4eb5ba51056),"53eac9767556f4f15ba5102d","运动风衣"
ObjectID(53eacc417556f4eb5ba51057),"53eac9767556f4f15ba5102d","背心"
ObjectID(53eacc417556f4eb5ba51058),"53eac9767556f4f15ba5102d","卫衣"
ObjectID(53eacc417556f4eb5ba51059),"53eac9767556f4f15ba5102d","连衣裙"
ObjectID(53eacc417556f4eb5ba5105a),"53eac9767556f4f15ba5102d","速干套装"
ObjectID(53eacc417556f4eb5ba5105b),"53eac9767556f4f15ba5102d","健身服"
ObjectID(53eacc417556f4eb5ba5105c),"53eac9767556f4f15ba5102d","婴童服装及配饰"
ObjectID(53eacc567556f4f15ba51033),"53eac9767556f4f15ba5102e","衬衫"
ObjectID(53eacc567556f4f15ba51034),"53eac9767556f4f15ba5102e","马甲"
ObjectID(53eacc567556f4f15ba51035),"53eac9767556f4f15ba5102e","外套"
ObjectID(53eacc567556f4f15ba51036),"53eac9767556f4f15ba5102e","针织衫"
ObjectID(53eacc567556f4f15ba51037),"53eac9767556f4f15ba5102e","工装制服"
ObjectID(53eacc567556f4f15ba51038),"53eac9767556f4f15ba5102e","皮衣"
ObjectID(53eacc567556f4f15ba51039),"53eac9767556f4f15ba5102e","呢大衣"
ObjectID(53eacc567556f4f15ba5103a),"53eac9767556f4f15ba5102e","背心"
ObjectID(53eacc567556f4f15ba5103b),"53eac9767556f4f15ba5102e","羽绒"
ObjectID(53eacc567556f4f15ba5103c),"53eac9767556f4f15ba5102e","棉衣"
ObjectID(53eacc567556f4f15ba5103d),"53eac9767556f4f15ba5102e","民族装"
ObjectID(53eacc567556f4f15ba5103e),"53eac9767556f4f15ba5102e","情侣装"
ObjectID(53eacc567556f4f15ba5103f),"53eac9767556f4f15ba5102e","休闲直筒"
ObjectID(53eacc567556f4f15ba51040),"53eac9767556f4f15ba5102e","小脚休闲"
ObjectID(53eacc567556f4f15ba51041),"53eac9767556f4f15ba5102e","直筒牛仔"
ObjectID(53eacc567556f4f15ba51042),"53eac9767556f4f15ba5102e","小脚牛仔"
ObjectID(53eacc567556f4f15ba51043),"53eac9767556f4f15ba5102e","西装裤"
ObjectID(53eacc567556f4f15ba51044),"53eac9767556f4f15ba5102e","九分裤"
ObjectID(53eacc567556f4f15ba51045),"53eac9767556f4f15ba5102e","运动套装"
ObjectID(53eacc567556f4f15ba51046),"53eac9767556f4f15ba5102e","运动裤"
ObjectID(53eacc567556f4f15ba51047),"53eac9767556f4f15ba5102e","POLO衫"
ObjectID(53eacc567556f4f15ba51048),"53eac9767556f4f15ba5102e","运动风衣"
ObjectID(53eacc567556f4f15ba51049),"53eac9767556f4f15ba5102e","背心"
ObjectID(53eacc567556f4f15ba5104a),"53eac9767556f4f15ba5102e","卫衣"
ObjectID(53eacc567556f4f15ba5104b),"53eac9767556f4f15ba5102e","速干套装"
ObjectID(53eacc567556f4f15ba5104c),"53eac9767556f4f15ba5102e","健身服"
ObjectID(53eacc567556f4f15ba5104d),"53eac9767556f4f15ba5102e","婴童服装及配饰"
ObjectID(53eacc6a7556f4ec5ba5103b),"53eac9767556f4f15ba5102f","男士内衣"
ObjectID(53eacc6a7556f4ec5ba5103c),"53eac9767556f4f15ba5102f","女士内衣"
ObjectID(53eacc6a7556f4ec5ba5103d),"53eac9767556f4f15ba5102f","平角裤"
ObjectID(53eacc6a7556f4ec5ba5103e),"53eac9767556f4f15ba5102f","三角裤"
ObjectID(53eacc6a7556f4ec5ba5103f),"53eac9767556f4f15ba5102f","棉内裤"
ObjectID(53eacc6a7556f4ec5ba51040),"53eac9767556f4f15ba5102f","袜子"
ObjectID(53eacc6a7556f4ec5ba51041),"53eac9767556f4f15ba5102f","家居服"
ObjectID(53eacc6a7556f4ec5ba51042),"53eac9767556f4f15ba5102f","睡衣"
ObjectID(53eacc6a7556f4ec5ba51043),"53eac9767556f4f15ba5102f","打底内衣"
ObjectID(53eacc6a7556f4ec5ba51044),"53eac9767556f4f15ba5102f","全棉内衣"
ObjectID(53eacc6a7556f4ec5ba51045),"53eac9767556f4f15ba5102f","保暖内衣"
ObjectID(53eacc6a7556f4ec5ba51046),"53eac9767556f4f15ba5102f","文胸"
ObjectID(53eacc6a7556f4ec5ba51047),"53eac9767556f4f15ba5102f","文胸套装"
ObjectID(53eacc6a7556f4ec5ba51048),"53eac9767556f4f15ba5102f","丁字裤"
ObjectID(53eacc7c7556f4f05ba5103a),"53eac9767556f4f15ba51030","太阳镜"
ObjectID(53eacc7c7556f4f05ba5103b),"53eac9767556f4f15ba51030","光学镜架/镜片"
ObjectID(53eacc7c7556f4f05ba5103c),"53eac9767556f4f15ba51030","装饰眼镜"
ObjectID(53eacc7c7556f4f05ba5103d),"53eac9767556f4f15ba51030","防辐射眼镜"
ObjectID(53eacc7c7556f4f05ba5103e),"53eac9767556f4f15ba51030","老花镜"
ObjectID(53eacc7c7556f4f05ba5103f),"53eac9767556f4f15ba51030","游泳镜"
ObjectID(53eacc7c7556f4f05ba51040),"53eac9767556f4f15ba51030","女士丝巾/围巾/披肩"
ObjectID(53eacc7c7556f4f05ba51041),"53eac9767556f4f15ba51030","男士丝巾/围巾"
ObjectID(53eacc7c7556f4f05ba51042),"53eac9767556f4f15ba51030","女士腰带"
ObjectID(53eacc7c7556f4f05ba51043),"53eac9767556f4f15ba51030","男士腰带"
ObjectID(53eacc7c7556f4f05ba51044),"53eac9767556f4f15ba51030","遮阳帽"
ObjectID(53eacc7c7556f4f05ba51045),"53eac9767556f4f15ba51030","棒球帽"
ObjectID(53eacc7c7556f4f05ba51046),"53eac9767556f4f15ba51030","防晒手套"
ObjectID(53eacc7c7556f4f05ba51047),"53eac9767556f4f15ba51030","袖扣"
ObjectID(53eacc7c7556f4f05ba51048),"53eac9767556f4f15ba51030","领带/领结/领带夹"
ObjectID(53eacc7c7556f4f05ba51049),"53eac9767556f4f15ba51030","遮阳伞/雨伞"
ObjectID(53eacc8e7556f4f35ba51037),"53eac9767556f4f15ba51031","时尚饰品"
ObjectID(53eacc8e7556f4f35ba51038),"53eac9767556f4f15ba51031","钻石翡翠"
ObjectID(53eacc8e7556f4f35ba51039),"53eac9767556f4f15ba51031","玉石"
ObjectID(53eacc8e7556f4f35ba5103a),"53eac9767556f4f15ba51031","纯金"
ObjectID(53eacc8e7556f4f35ba5103b),"53eac9767556f4f15ba51031","K金饰品"
